dataset,role,replication,entity,method_key,gate_quality,gate_cost,gate_both,core_n_points,core_n_front,aug_n_points,self_grading_share,core__hv_ratio,core__igd_plus,core__gd,core__spacing,core__spacing_cv,core__joint_nondominated_fraction,core__n_front,augmented__hv_ratio,augmented__igd_plus,augmented__gd,augmented__spacing,augmented__spacing_cv,augmented__joint_nondominated_fraction,augmented__n_front
adult,primary_geometry_confirmatory,7,WS-S,ws_s,False,True,False,288,6,1254,0.0,0.8453742139505578,0.12082166712885543,0.19483632422212002,0.4816595127318519,1.7466733155734542,0.14285714285714285,7,0.6368076116977617,0.18534147710593976,0.13450840814645582,0.40726532794205567,1.699970584493818,0.0,7
adult,primary_geometry_confirmatory,7,NBI-S,nbi_s,False,True,False,288,6,1254,0.1053,1.0906871289580602,0.05754334066093608,0.1456771040197912,0.08326219848381348,0.3875506471564037,0.7142857142857143,7,0.8599485144913473,0.07625002578749389,0.11466248179471152,0.10397311414724882,0.5148432022816705,0.2857142857142857,7
adult,primary_geometry_confirmatory,7,NBI-R,nbi_r,False,True,False,288,6,1254,0.2105,1.1760456495846563,0.04490427203013617,0.11495625616834337,0.0637555157710693,0.6264016128284813,0.5,10,0.910680648455361,0.05850638784196677,0.040261308008718175,0.04703460648438607,0.5740275056472838,0.4,10
adult,primary_geometry_confirmatory,7,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,6,1254,,1.0906871289580602,0.05754334066093608,0.18749927493154417,0.07341703913816476,0.3522252337275938,0.625,8,0.8623157920962675,0.0730007034023648,0.11101079971542197,0.0978776782310182,0.4913849512494744,0.25,8
adult,primary_geometry_confirmatory,7,GRID,grid,False,True,False,288,6,1254,0.3684,1.0423767798523242,0.0,0.05499746762648149,0.12078276937370311,1.2380623758511957,1.0,11,0.9067674191516142,0.03690597000256114,0.0890543166404162,0.08602466830818227,1.082680447012878,0.6363636363636364,11
adult,primary_geometry_confirmatory,7,RANDOM,random,False,True,False,288,6,1254,0.0,0.3719016586512033,0.40826818548583566,0.15854919056534397,0.0895524726062649,0.8717928899497321,0.0,5,0.5411990308053669,0.27345903622553025,0.14169901884754638,0.09222287728115076,0.9306677528931903,0.0,5
adult,primary_geometry_confirmatory,7,NSGA2-MATCHED,nsga2,False,True,False,288,6,1254,0.1579,0.7164695851641263,0.22687127847738353,0.21685276229686035,0.03294936375159367,1.881765960953066,0.35,20,0.7245802889187304,0.17650643780588185,0.13624304750423677,0.03267408266308103,2.0495587631697574,0.15,20
adult,primary_geometry_confirmatory,8,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,6,1255,0.0,0.5564568624269924,0.3140989629882871,0.36888382662632885,0.02532273153506599,3.7416573867739418,0.0,14,0.6078141107600861,0.18505590751175108,0.14785096239388293,0.013638787692554766,3.7416573867739413,0.0,14
adult,primary_geometry_confirmatory,8,HISTORICAL-WS,historical_ws,False,True,False,288,6,1255,0.069,0.8620916078583029,0.08205024850448618,0.12738722344370274,0.06087182107130451,1.7786528056892386,1.0,8,0.8542184877907801,0.0664941286933381,0.028089744727326633,0.03275767441018274,1.7764835780874573,0.25,8
adult,primary_geometry_confirmatory,8,WS-S,ws_s,False,True,False,288,6,1255,0.069,0.8542702663163775,0.08453103727846627,0.12174204593520865,0.042658400889785654,1.6605476561123491,1.0,8,0.8568879910232349,0.06751108277448474,0.02434651993643512,0.02298424012465784,1.6613091853077255,0.25,8
adult,primary_geometry_confirmatory,8,NBI-S,nbi_s,False,True,False,288,6,1255,0.1034,1.029058607472771,0.06411089074188084,0.28202562934813885,0.21795761519621873,0.5102174091487173,0.8333333333333334,6,0.9496010435681613,0.03609828587284141,0.015368908510869838,0.1175184107487194,0.5093483878830545,0.5,6
adult,primary_geometry_confirmatory,8,NBI-R,nbi_r,False,True,False,288,6,1255,0.1379,1.0531011975659497,0.0701031948609837,0.13938527770795228,0.05210258583961251,0.8339392870286155,0.4,10,0.8614032160810419,0.047805809468006666,0.01636112702281948,0.028089790531060033,0.8320437540230682,0.4,10
adult,primary_geometry_confirmatory,8,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,6,1255,,1.029058607472771,0.06411089074188084,0.3159894574630857,0.20566248091226846,0.45880187336377926,0.7142857142857143,7,0.9506353461200523,0.03609828587284141,0.02345538745177756,0.11104128482332057,0.45812126493828353,0.42857142857142855,7
adult,primary_geometry_confirmatory,8,GRID,grid,False,True,False,288,6,1255,0.1724,1.0519214840395295,0.0,0.05897836928407037,0.09170176215441676,0.7757650560588907,1.0,8,0.9147953497660656,0.028160304964035366,0.017411358235448315,0.04988253877432481,0.7777885468675889,0.625,8
adult,primary_geometry_confirmatory,8,RANDOM,random,False,True,False,288,6,1255,0.0345,0.19609810135461347,0.3795579482631531,0.268276956339527,0.39763425063065866,1.1586150341495167,0.2,5,0.5124094942228499,0.24165025443203866,0.11340822596458973,0.21415087579121295,1.1555069345487643,0.2,5
adult,primary_geometry_confirmatory,8,NSGA2-MATCHED,nsga2,False,True,False,288,6,1255,0.3103,1.0198854700472706,0.073365663786989,0.18626242400782203,0.03827087611056063,1.3244948492149553,0.41935483870967744,31,0.8820320874445828,0.04461144505858322,0.03886050482860251,0.020713418898462812,1.3258059995904392,0.2903225806451613,31
adult,primary_geometry_confirmatory,9,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,7,1255,0.0,0.23104863096494774,0.44762757456608676,0.18693951540231865,0.008696208729339013,2.209958956918448,0.0,13,0.4069648045734717,0.43240450694258337,0.18126137437114462,0.0070731157969407725,2.2218902023084723,0.0,13
adult,primary_geometry_confirmatory,9,HISTORICAL-WS,historical_ws,False,True,False,288,7,1255,0.1622,0.6624688182205026,0.17884393645220356,0.09406918639647603,0.024698213042019707,0.43782369244264874,0.875,8,0.6952326198133069,0.0868781674350088,0.02166540945780389,0.024598057824048683,0.48448998517999414,0.75,8
adult,primary_geometry_confirmatory,9,WS-S,ws_s,False,True,False,288,7,1255,0.0811,0.6549906932316699,0.17855143925265624,0.06784236468043768,0.06229086630831831,0.878247637641857,0.8571428571428571,7,0.6903757243967905,0.09004157236131154,0.030479076412304545,0.05875805411673232,0.9273952354694033,0.42857142857142855,7
adult,primary_geometry_confirmatory,9,NBI-S,nbi_s,False,True,False,288,7,1255,0.1622,0.9193844630699606,0.0872014880201811,0.0929740508866116,0.0469669163943246,0.6506983542376418,0.5454545454545454,11,0.8605601479605057,0.05700223742359304,0.0354173473896582,0.03889785831722955,0.6281325168079115,0.5454545454545454,11
adult,primary_geometry_confirmatory,9,NBI-R,nbi_r,False,True,False,288,7,1255,0.0,0.842661732923404,0.11065390184671506,0.08896150427181287,0.04790790920795586,0.8477960825425943,0.4444444444444444,9,0.8120295941371747,0.1712860432458159,0.07281725642185935,0.03854490390023146,0.7949217778796814,0.0,9
adult,primary_geometry_confirmatory,9,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,7,1255,,0.9193844630699606,0.0872014880201811,0.12208261016163323,0.12960119159949932,1.204832253207437,0.5,12,0.8605601479605057,0.05700223742359304,0.04450167996238378,0.10173719083613855,1.1365477371770234,0.5,12
adult,primary_geometry_confirmatory,9,GRID,grid,False,True,False,288,7,1255,0.2432,1.0686094625230522,0.0,0.024875384285586666,0.09536789365587821,0.8320403578701575,1.0,9,0.9725550454844808,0.011487144821415394,0.0,0.08193289949408415,0.8210827337552141,1.0,9
adult,primary_geometry_confirmatory,9,RANDOM,random,False,True,False,288,7,1255,0.0,0.5563432201868933,0.2458688055319045,0.18384444348523443,0.0965987966920329,1.0078998913807664,0.0,6,0.6379205118696286,0.2706725931038448,0.08062192461000123,0.08030858787426703,0.9980281285633513,0.0,6
adult,primary_geometry_confirmatory,9,NSGA2-MATCHED,nsga2,False,True,False,288,7,1255,0.2162,0.774031713828042,0.15301128056589566,0.13332338087007978,0.022012437382061337,1.1401069824635608,0.5172413793103449,29,0.7862470343962201,0.18436290854106602,0.08872703933917814,0.01987052150035989,1.1745633393628179,0.27586206896551724,29
adult,primary_geometry_confirmatory,10,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,5,1255,0.0,0.0,0.6910540405826138,0.1489624990603419,0.0,0.0,0.0,3,0.44679116489789744,0.34733375420447926,0.07996568551157743,0.0,0.0,0.0,3
adult,primary_geometry_confirmatory,10,HISTORICAL-WS,historical_ws,False,True,False,288,5,1255,0.1163,0.15091588642089687,0.5699688153514912,0.7189125060351,0.08289967845503922,2.1107419233940554,0.5555555555555556,9,0.5603915486872708,0.27368446515431866,0.36043722220871455,0.05636602419610697,2.157681428769357,0.5555555555555556,9
adult,primary_geometry_confirmatory,10,WS-S,ws_s,False,True,False,288,5,1255,0.093,0.14986088580653995,0.5699688153514912,0.375943677522925,0.9246672947335749,1.9862153310948054,0.8,5,0.5599587911877328,0.27396705218744144,0.13625126954629357,0.6475641122461762,2.0232500758369363,0.8,5
adult,primary_geometry_confirmatory,10,NBI-S,nbi_s,False,True,False,288,5,1255,0.1628,0.8721543030306933,0.1400771319040389,0.1845868873093433,0.22773909472061876,1.1441823942984424,0.7777777777777778,9,0.8838914014724375,0.055709287068201246,0.01756540490711144,0.15128004759934682,1.2170037307418284,0.7777777777777778,9
adult,primary_geometry_confirmatory,10,NBI-R,nbi_r,False,True,False,288,5,1255,0.093,0.9816824363148606,0.1280121240563219,0.14328760320362904,0.0749073242921091,0.6898882224907775,0.75,8,0.8260651401086412,0.1035936869105609,0.028566900721126227,0.05435556440376127,0.7267778545303889,0.5,8
adult,primary_geometry_confirmatory,10,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,5,1255,,0.8721543030306933,0.1400771319040389,0.19895756999447192,0.15663407595705403,0.9348393361203037,0.7,10,0.891778097753183,0.04863202911485181,0.018461188898624064,0.09127503886871922,0.9023756072858896,0.7,10
adult,primary_geometry_confirmatory,10,GRID,grid,False,True,False,288,5,1255,0.1395,1.061331305274313,0.0,0.024359742840714828,0.13914378483848094,1.092944171533937,1.0,7,0.9563413840743175,0.017643437844150834,0.0009249311849182977,0.0908207862258512,1.0968926261303007,0.8571428571428571,7
adult,primary_geometry_confirmatory,10,RANDOM,random,False,True,False,288,5,1255,0.0233,0.49303016724409604,0.36340876116277776,0.3706411133257507,0.4326747961126869,0.9192163529186717,0.5,4,0.5317552186128165,0.29724316424457586,0.16292694042570488,0.2436977636689027,0.85748694318303,0.25,4
adult,primary_geometry_confirmatory,10,NSGA2-MATCHED,nsga2,False,True,False,288,5,1255,0.2791,0.8812050125435833,0.15293242435241997,0.24019987801309087,0.03332414009034978,1.2310872133697224,0.5405405405405406,37,0.8535515353986619,0.08830497812747665,0.07007843873349129,0.019819443527184892,1.169996514737171,0.32432432432432434,37
adult,primary_geometry_confirmatory,11,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,5,1255,0.12,0.6704179761627982,0.25703395815138674,0.26307430542505855,0.017198588629809827,1.518540982159646,0.23076923076923078,13,0.6706069013323565,0.21902324358858935,0.1368567627968128,0.01664487871522722,1.5553950095831046,0.23076923076923078,13
adult,primary_geometry_confirmatory,11,HISTORICAL-WS,historical_ws,False,True,False,288,5,1255,0.04,0.481573293778538,0.137876063020633,0.09815078023431727,0.38732635460862824,2.210203176974807,0.8571428571428571,7,0.5573408855319372,0.1473153022416513,0.05957733747858884,0.35624145065925256,2.241150982002661,0.14285714285714285,7
adult,primary_geometry_confirmatory,11,WS-S,ws_s,False,True,False,288,5,1255,0.08,0.47389076881638587,0.13572652149607375,0.0757339740370055,0.015741136240756345,1.36120304640601,0.7142857142857143,7,0.5544592294474018,0.14550015719550108,0.05089093315865407,0.015383731296018915,1.4117695504488912,0.2857142857142857,7
adult,primary_geometry_confirmatory,11,NBI-S,nbi_s,False,True,False,288,5,1255,0.12,1.0410669915001556,0.03668105957385467,0.08556104456542973,0.08989665823912821,0.4593303223903207,0.8,5,0.9412365161966441,0.03814795142952937,0.009580744398484557,0.07090084040121804,0.39920096540497535,0.6,5
adult,primary_geometry_confirmatory,11,NBI-R,nbi_r,False,True,False,288,5,1255,0.0,0.7341388874127284,0.2472568315813512,0.09559305370910497,0.00074772143829392,2.997425622967622,0.0,18,0.6798062248384068,0.22836509440668773,0.08267389438437554,0.0006872272202234479,2.972122410245387,0.0,18
adult,primary_geometry_confirmatory,11,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,5,1255,,1.0494139349393776,0.027272618698814387,0.07130087047119145,0.06931968104653081,0.5852207779352606,0.8333333333333334,6,0.9520792357031186,0.031665561496649834,0.007983953665403797,0.06616744534759081,0.597007702573303,0.6666666666666666,6
adult,primary_geometry_confirmatory,11,GRID,grid,False,True,False,288,5,1255,0.28,1.0461773090015911,0.0037185869022654124,0.06701824807530565,0.11202936021602626,0.8922981264993569,1.0,9,0.9560580198530595,0.011409823457814446,0.025074892365165094,0.10189807144885403,0.887321886902232,0.7777777777777778,9
adult,primary_geometry_confirmatory,11,RANDOM,random,False,True,False,288,5,1255,0.0,0.4852537795445611,0.33315703482379644,0.285802819298195,0.14151920853351685,0.8952031869753992,0.0,7,0.5664960984918839,0.279144868518714,0.12514273631084435,0.13740221112204762,0.963000652180599,0.0,7
adult,primary_geometry_confirmatory,11,NSGA2-MATCHED,nsga2,False,True,False,288,5,1255,0.2,0.8846522147694477,0.10877303964240445,0.18595248768539616,0.05342593120209399,1.404282158230522,0.46153846153846156,26,0.8485261850712337,0.10242257997589554,0.07770955864625556,0.05111549074147,1.4566827815730683,0.19230769230769232,26
adult,primary_geometry_confirmatory,12,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,7,1257,0.0,0.5035209340389982,0.3592633668323813,0.36353763247128273,0.008220532368321964,0.3128315845038982,0.0,6,0.49971748724589016,0.32257727604329534,0.26916325725949414,0.0070052242622254115,0.31341972828143727,0.0,6
adult,primary_geometry_confirmatory,12,HISTORICAL-WS,historical_ws,False,True,False,288,7,1257,0.0385,0.8847407794624619,0.07230239318355909,0.06437376181430954,0.13118599110320284,1.0425544366264687,1.0,6,0.8291971817343301,0.06862064903746821,0.06131235394572645,0.10903473695899493,1.0342675150095268,0.16666666666666666,6
adult,primary_geometry_confirmatory,12,WS-S,ws_s,False,True,False,288,7,1257,0.1154,0.896453711812812,0.06864491564200025,0.058736672827459674,0.10200852530141623,2.1126722809985248,1.0,9,0.8368139939119841,0.06461144978467659,0.058224458501837245,0.0850301780503392,2.0997585590487984,0.3333333333333333,9
adult,primary_geometry_confirmatory,12,NBI-S,nbi_s,False,True,False,288,7,1257,0.1538,0.9693518122289526,0.058287887153866784,0.08026703394958447,0.09933521480064,1.065702576135065,0.8181818181818182,11,0.8916565657567688,0.04431561363471294,0.04237085779580114,0.08365124004610455,1.0656562617244631,0.36363636363636365,11
adult,primary_geometry_confirmatory,12,NBI-R,nbi_r,False,True,False,288,7,1257,0.1538,0.9651908306616295,0.10348180139865344,0.13616228275909265,0.08074441978719422,1.1374275033780845,0.5,8,0.8695503490483653,0.06210420239529791,0.021659339049217633,0.06886686732586418,1.1443459021822966,0.5,8
adult,primary_geometry_confirmatory,12,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,7,1257,,0.9696692379693386,0.05808499677618501,0.09403976454575456,0.1012487443608964,0.9804906615423055,0.6923076923076923,13,0.8918641938014649,0.04422228829732762,0.05225805956227958,0.08503536367580423,0.9802344558967584,0.3076923076923077,13
adult,primary_geometry_confirmatory,12,GRID,grid,False,True,False,288,7,1257,0.2692,1.0285513570021156,0.0004872154689772825,0.040777309712599366,0.07382659778457598,0.596395320280868,1.0,8,0.9395362378140907,0.01528067833989198,0.017333462526201687,0.061866169247775556,0.5958438727446139,0.875,8
adult,primary_geometry_confirmatory,12,RANDOM,random,False,True,False,288,7,1257,0.0,0.2715354327335344,0.4592187916501876,0.12760710858183652,0.07556013179860206,0.5413053311778647,0.0,3,0.329660768643146,0.49946611154014975,0.07459289968286022,0.06272480667207707,0.538576736117799,0.0,3
adult,primary_geometry_confirmatory,12,NSGA2-MATCHED,nsga2,False,True,False,288,7,1257,0.0769,0.776739970166386,0.17552040839386604,0.1781491736650583,0.016747988096702335,0.8601172338628463,0.2564102564102564,39,0.7293693455394532,0.19635340684392794,0.12091909807998075,0.01398956667279676,0.853579858476393,0.05128205128205128,39
adult,primary_geometry_confirmatory,13,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,9,1258,0.0,0.5972151866504749,0.24332542227390805,0.2536586381715036,0.05003071040320987,3.1402063578986703,0.0,13,0.5524447167027411,0.20923050912499544,0.19658272058779483,0.043104928741790456,3.1061876416534338,0.0,13
adult,primary_geometry_confirmatory,13,HISTORICAL-WS,historical_ws,False,True,False,288,9,1258,0.0,0.8260424543489728,0.1076210844303643,0.04236157499345576,0.28515566591959274,2.659161965923469,0.75,8,0.7312042986265405,0.12178946564853058,0.0907096622934289,0.24560576566549253,2.6407168097482105,0.0,8
adult,primary_geometry_confirmatory,13,WS-S,ws_s,False,True,False,288,9,1258,0.0,0.8250956693111136,0.1079646237056229,0.070765613563519,0.3615699536983702,2.6849041426802036,0.75,8,0.7302517452666065,0.12226288976209598,0.09377943549009676,0.312063513072094,2.668984659362213,0.0,8
adult,primary_geometry_confirmatory,13,NBI-S,nbi_s,False,True,False,288,9,1258,0.1316,0.9806439635635782,0.04569009059732822,0.043600842302056866,0.13621508572303376,1.5284694799711198,0.9,10,0.8863780744173563,0.06819130886286744,0.05760875828499644,0.12351231071233235,1.4648552765626872,0.5,10
adult,primary_geometry_confirmatory,13,NBI-R,nbi_r,False,True,False,288,9,1258,0.0789,1.0343573184415815,0.028864826316361916,0.05820223721075375,0.13206794422479032,1.1012534354488144,0.8,10,0.9253465203576315,0.05048538206160103,0.02487000842270915,0.13143024782360174,1.1652379582561314,0.3,10
adult,primary_geometry_confirmatory,13,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,9,1258,,0.9806439635635782,0.04569009059732822,0.05192620523759995,0.12530422179134276,1.2465167403578206,0.8181818181818182,11,0.8863780744173563,0.06819130886286744,0.06307477803956235,0.11331337309859109,1.210052834547063,0.45454545454545453,11
adult,primary_geometry_confirmatory,13,GRID,grid,False,True,False,288,9,1258,0.1579,1.0187598806742582,0.001642102329277719,0.01953174003835399,0.0699382389384736,1.0243719033362981,1.0,11,0.9250419584828037,0.024178615755824924,0.04875938282896235,0.0709073479613942,1.0206952485033058,0.5454545454545454,11
adult,primary_geometry_confirmatory,13,RANDOM,random,False,True,False,288,9,1258,0.0,0.5426867929977173,0.2698769676919075,0.11177893109105395,0.06145708305905892,0.41510512109800735,0.0,4,0.5098126334031015,0.21319358377499006,0.11379081241184087,0.06686436923576469,0.46401713465824707,0.0,4
adult,primary_geometry_confirmatory,13,NSGA2-MATCHED,nsga2,False,True,False,288,9,1258,0.5263,0.9954299677878877,0.032415812533624286,0.07145215154094478,0.018885980469676072,1.17202881828948,0.7428571428571429,35,0.9154530114983588,0.030696769578749495,0.029886301020522466,0.019258436011028498,1.2476798637702897,0.5714285714285714,35
adult,primary_geometry_confirmatory,14,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,5,1256,0.12,0.6174024185508113,0.2961062482850473,0.2807271865604131,0.06993447699143922,2.3180030311922897,0.3,10,0.6341014044517667,0.2391508883717415,0.14700519647451432,0.06127218950284757,2.3185912627828817,0.3,10
adult,primary_geometry_confirmatory,14,HISTORICAL-WS,historical_ws,False,True,False,288,5,1256,0.12,0.4438795981073143,0.415259834902227,0.2125782917610596,0.46048600309122273,2.370422391692876,0.5,6,0.4167312542220845,0.21595849466755296,0.08728976673412571,0.3968195046223408,2.3667437472544086,0.5,6
adult,primary_geometry_confirmatory,14,WS-S,ws_s,False,True,False,288,5,1256,0.08,0.42999432036505447,0.4147777406296216,0.31128662490873643,0.009400255169639125,0.8707844792416107,0.3333333333333333,6,0.40683783467291107,0.21725699511423602,0.14447394622585666,0.007766637027361699,0.8693118233960944,0.3333333333333333,6
adult,primary_geometry_confirmatory,14,NBI-S,nbi_s,False,True,False,288,5,1256,0.12,0.7006483558750378,0.13691297139183084,0.10303349902835748,0.02589050334768297,0.6178940603760764,0.7142857142857143,7,0.7409083716167936,0.06911954169240762,0.05115008498927252,0.025927050723910466,0.6430656704855952,0.42857142857142855,7
adult,primary_geometry_confirmatory,14,NBI-R,nbi_r,False,True,False,288,5,1256,0.0,0.7365041415081401,0.18978375133253095,0.14396497333176841,0.048397451671570474,1.049034902780663,0.2,10,0.7694288699359728,0.22628722417558195,0.10640236695969721,0.04775532124410953,1.091374228759452,0.0,10
adult,primary_geometry_confirmatory,14,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,5,1256,,0.7006483558750378,0.13691297139183084,0.11326875976108383,0.0913130070412555,1.2429752052200067,0.625,8,0.7501921658847712,0.06415785604461177,0.047236919261285176,0.07529723499568008,1.1419295419318762,0.375,8
adult,primary_geometry_confirmatory,14,GRID,grid,False,True,False,288,5,1256,0.28,1.0219830485419714,0.0,0.01650634703137075,0.08787071252898487,0.7922574782759542,1.0,7,0.9848143034679198,0.0037102445373717813,0.0,0.08490891566627087,0.8469943988573699,1.0,7
adult,primary_geometry_confirmatory,14,RANDOM,random,False,True,False,288,5,1256,0.0,0.42032958562474615,0.3107402581460891,0.25702039875504884,0.22348895118872972,1.1237891611328286,0.0,6,0.5499742615523783,0.35100509509031796,0.12825537002432494,0.22148555022408586,1.2056430580670376,0.0,6
adult,primary_geometry_confirmatory,14,NSGA2-MATCHED,nsga2,False,True,False,288,5,1256,0.08,0.7633005038687779,0.184267152348772,0.13013499930481942,0.02590473120203795,1.0786745666514412,0.2916666666666667,24,0.7993249626777776,0.22154849324998474,0.08903060826470156,0.023665149203285676,1.0937437520466928,0.08333333333333333,24
adult,primary_geometry_confirmatory,15,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,7,1257,0.1,0.7020411685490381,0.21595828050347352,0.20173669256695864,0.049732203642435614,3.030231143830319,0.42857142857142855,14,0.7138587820433391,0.18582780797305623,0.12496819910708112,0.03303015444164409,2.8540935602723096,0.21428571428571427,14
adult,primary_geometry_confirmatory,15,HISTORICAL-WS,historical_ws,False,True,False,288,7,1257,0.1667,0.23920857608608773,0.5093877224298794,0.6455771629728815,0.09242648353868779,1.572802548489657,0.5555555555555556,9,0.2040528134954697,0.45911025931917393,0.24702139245333715,0.05476055119314574,1.4313719888278302,0.5555555555555556,9
adult,primary_geometry_confirmatory,15,WS-S,ws_s,False,True,False,288,7,1257,0.1333,0.23594721701413177,0.5093877224298794,0.6181466461269306,0.09298905352556486,1.5482434860024996,0.5714285714285714,7,0.20239209778455022,0.46106057179675397,0.2384142415118451,0.059081540734617785,1.5035279406894955,0.5714285714285714,7
adult,primary_geometry_confirmatory,15,NBI-S,nbi_s,False,True,False,288,7,1257,0.1,1.0772900271083716,0.03762820014574438,0.12172014537840069,0.104788815371144,0.4738121859083354,0.6666666666666666,6,0.9228230065438635,0.04000480885704839,0.022660133494439783,0.07635372355094763,0.45151672456311254,0.5,6
adult,primary_geometry_confirmatory,15,NBI-R,nbi_r,False,True,False,288,7,1257,0.1667,0.8328153979022779,0.1743167175291702,0.13965362070220658,0.0345632010804819,0.6648066863586184,0.7142857142857143,7,0.7971872350834149,0.14003150615570978,0.0185257546492865,0.01976317013857896,0.561248471641359,0.7142857142857143,7
adult,primary_geometry_confirmatory,15,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,7,1257,,1.0772900271083716,0.03762820014574438,0.1716031882831778,0.14072877719322596,0.5354376148434349,0.5714285714285714,7,0.9273353814667541,0.038556906556595535,0.02277050466263126,0.08554853013071478,0.4509322592251799,0.42857142857142855,7
adult,primary_geometry_confirmatory,15,GRID,grid,False,True,False,288,7,1257,0.2,1.052974258578562,0.0,0.03017100217644222,0.07826680860748328,1.1426764915574612,1.0,12,0.9293663756112349,0.03922037431801895,0.0523361776418808,0.04881466189854892,1.0520515195053923,0.5,12
adult,primary_geometry_confirmatory,15,RANDOM,random,False,True,False,288,7,1257,0.0,0.48069815821950324,0.38109411295642287,0.2967054232893857,0.13316245837065985,0.8215382893583025,0.2,5,0.6150891365115212,0.26085366837640717,0.07103445703416127,0.07655505311516923,0.7334652189638965,0.0,5
adult,primary_geometry_confirmatory,15,NSGA2-MATCHED,nsga2,False,True,False,288,7,1257,0.0333,0.6016236861733913,0.28621071073942933,0.22272804678531916,0.016777230981500454,0.9093696148284967,0.2571428571428571,35,0.6871367293170246,0.22984098336796138,0.12507866727330427,0.010665500914675432,0.7917599787705351,0.02857142857142857,35
adult,primary_geometry_confirmatory,16,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,5,1250,0.0,0.2373014738652308,0.5027706833481103,0.26427419337774927,0.014439172389372283,1.4146753141096766,0.0,7,0.19671932750087942,0.672328970033204,0.31520251534912586,0.014270722185371855,1.416971134636062,0.0,7
adult,primary_geometry_confirmatory,16,HISTORICAL-WS,historical_ws,False,True,False,288,5,1250,0.1562,0.47423348466640186,0.4045683246336299,0.5881222497608534,0.050865225709823846,1.4718920651832696,0.5833333333333334,12,0.41262423483965066,0.24215373305453045,0.5308283911930841,0.04984402558518298,1.4691151616767184,0.4166666666666667,12
adult,primary_geometry_confirmatory,16,WS-S,ws_s,False,True,False,288,5,1250,0.1562,1.0000617188583893,0.0631478841444822,0.13335486418269255,0.22997330361226262,1.8391212509335164,1.0,7,0.8330914474308644,0.04655174191770019,0.014598332662188004,0.22538634817406372,1.8357723070786487,0.7142857142857143,7
adult,primary_geometry_confirmatory,16,NBI-S,nbi_s,False,True,False,288,5,1250,0.125,1.059346455889893,0.04377260017069843,0.1064379005182296,0.184118309170346,0.8507404940038772,0.8333333333333334,6,0.8805157070523223,0.03877280989143207,0.020507077767025584,0.18280667518333327,0.8548525159114464,0.6666666666666666,6
adult,primary_geometry_confirmatory,16,NBI-R,nbi_r,False,True,False,288,5,1250,0.2188,1.1666991987853192,0.036779523747507814,0.1724936088546372,0.07325629637726448,0.538105770455045,0.7777777777777778,9,0.9661469398446748,0.01761738492016774,0.02126033787242239,0.07278942027006914,0.540328004609501,0.7777777777777778,9
adult,primary_geometry_confirmatory,16,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,5,1250,,1.059346455889893,0.04377260017069843,0.17907752648194203,0.23305494988802058,0.833649052848664,0.7142857142857143,7,0.8805157070523223,0.03877280989143207,0.10535685106115057,0.23274301512068618,0.8394243125451646,0.5714285714285714,7
adult,primary_geometry_confirmatory,16,GRID,grid,False,True,False,288,5,1250,0.1875,1.0981311589566007,0.0,0.07890212877558202,0.1502556819609086,1.1566658085717938,1.0,7,0.9115126910119011,0.05467519732416738,0.011875315864446767,0.1477902014704776,1.1494919361287346,0.8571428571428571,7
adult,primary_geometry_confirmatory,16,RANDOM,random,False,True,False,288,5,1250,0.0625,0.612325199707983,0.2615137325008118,0.1176532721984814,0.0,0.0,1.0,2,0.5030800131983055,0.4356395640061418,0.0,0.0,0.0,1.0,2
adult,primary_geometry_confirmatory,16,NSGA2-MATCHED,nsga2,False,True,False,288,5,1250,0.0,0.6943337127574168,0.18326364216856625,0.15666097745636207,0.027549119898122004,1.1189681313094042,0.2222222222222222,27,0.575625777332256,0.3152669420129067,0.18913884101239417,0.02727949513286276,1.1199591052198596,0.0,27
adult,primary_geometry_confirmatory,17,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,4,1254,0.0,0.3780828616066364,0.4055748219173539,0.3728939396201398,0.030128863805173888,1.41907275007162,0.0,9,0.3623589772773239,0.3953916055207881,0.25610299231580114,0.02799312327162917,1.4186376139174535,0.0,9
